Rúrik Gíslason,1,3,3,67,70,35,26,40,75,66,69,40,58,70,66,67,59,76,78,71,73,64,69,72,54,72,69,71,65,59,52,63
Jeffrén,1,5,3,71,72,38,35,43,51,55,62,48,61,60,63,69,61,74,72,46,55,80,76,69,57,64,53,61,71,70,66,65
Dênildo Stein,1,3,4,73,74,31,22,23,57,78,72,34,65,65,61,62,55,73,78,61,71,56,62,55,77,67,71,71,62,63,64,77
Balázs Dzsudzsák,1,4,4,75,79,27,20,21,53,73,72,35,81,79,84,73,72,78,76,76,61,73,84,62,42,84,72,83,84,85,85,73
Enzo Chissano,0,3,2,68,55,64,67,70,75,66,56,67,59,64,61,68,72,75,72,83,70,77,66,62,46,57,54,48,63,56,64,53
Sota Hirayama,1,3,3,62,59,34,30,31,53,60,59,52,50,57,41,58,55,55,50,58,90,33,53,43,66,61,57,58,48,51,54,54
Crespo,0,3,2,68,55,70,75,77,78,73,57,70,59,59,72,67,69,69,66,78,74,62,63,71,60,51,32,40,58,27,41,33
Uffe Bech,1,3,3,74,73,16,14,16,40,65,65,18,61,68,66,64,57,88,83,79,63,87,85,78,54,64,73,68,61,43,48,58
Aykut Demir,0,2,2,56,54,73,72,73,87,67,26,73,60,65,42,66,65,63,64,69,77,69,68,90,72,56,25,34,32,40,44,40
Ahmed Al Mubarak,0,3,2,65,61,55,61,60,54,61,61,58,55,46,52,59,54,79,51,74,65,65,77,59,54,46,52,47,52,53,55,41
Yuki Hashizume,0,3,3,57,54,61,59,60,57,58,51,55,58,53,70,67,64,76,67,66,54,77,68,54,55,45,44,44,36,41,43,39
Kim Dong Woo,0,3,2,52,47,64,65,66,67,58,34,58,64,55,42,47,45,59,64,74,74,32,64,70,66,40,44,44,33,33,31,24
James Jeggo,0,2,2,66,63,62,61,65,75,54,59,64,67,59,55,67,66,72,74,78,60,65,71,45,42,68,57,64,62,56,54,58
John Varela,1,3,3,60,72,30,37,35,47,57,60,30,61,63,58,61,55,92,90,63,30,93,86,84,34,50,57,64,44,38,46,38
Marcel Heller,1,2,3,72,78,15,24,37,58,70,71,20,54,59,75,69,52,93,93,83,58,80,83,65,56,68,68,58,65,49,54,68
Mato Jajalo,1,3,3,76,71,61,65,71,71,71,60,73,71,71,65,75,75,55,68,76,74,72,68,68,65,73,53,67,69,71,69,59
Antonio Sanabria,1,4,3,83,82,21,15,20,32,74,80,21,72,76,67,71,56,81,83,72,76,75,82,75,69,75,80,65,73,64,69,67
Lucas Biglia,0,4,3,84,76,70,77,80,83,80,55,82,80,80,74,83,82,74,69,80,72,78,76,62,54,77,52,75,71,76,72,78
Migue Garcia,0,3,2,66,67,55,65,61,57,56,63,59,51,54,66,62,64,74,76,75,56,86,73,63,37,71,53,57,62,57,54,49
Mattia Cassani,0,3,2,74,65,71,74,75,70,71,66,71,50,77,75,73,71,72,75,70,70,59,67,69,68,70,45,68,67,53,59,60
Thomas Vermaelen,0,3,2,64,55,76,78,77,77,70,41,73,51,74,63,78,72,69,67,60,79,57,60,88,82,78,52,68,61,64,62,56
Ibrahim Salah,0,3,2,64,46,66,65,72,77,66,45,58,61,62,46,57,62,72,74,76,74,70,65,70,59,67,49,62,44,63,62,52
Ryan Fredericks,0,3,3,65,71,60,68,68,48,63,60,57,52,50,68,64,60,90,91,68,69,73,80,57,52,50,49,46,62,42,65,51
Fayçal Rherras,0,5,2,62,67,64,65,65,65,61,58,62,56,63,65,57,53,79,84,74,71,63,77,71,62,78,57,58,53,51,52,54
Alois Confais,0,2,2,66,58,63,57,55,49,58,52,57,58,61,55,71,68,66,62,71,55,81,62,58,48,61,58,43,58,51,54,47
Nathan Redmond,1,3,4,77,79,18,30,26,38,63,71,22,72,62,71,69,63,89,85,73,45,84,90,48,33,71,67,71,69,65,60,55
Peter Larsson,0,3,2,34,22,65,60,63,85,63,23,68,43,44,30,37,48,35,40,43,85,40,38,72,70,34,35,30,26,34,23,42
Nouh Al Mousa,1,3,2,51,47,31,45,36,53,62,57,47,48,45,37,62,56,49,75,84,70,63,67,73,45,53,49,54,34,34,37,30
Bruno Uvini,0,2,2,56,44,73,67,71,72,62,33,75,52,42,16,60,54,34,56,56,86,45,31,67,67,64,43,38,44,42,43,25
Brian Gartland,0,3,2,42,24,61,63,66,65,46,24,55,37,49,37,47,42,32,42,64,84,32,38,59,66,50,23,27,27,29,27,23
Dane Ingham,0,3,2,56,58,42,51,51,51,46,43,49,37,39,54,46,40,74,72,60,40,78,62,62,41,42,41,34,50,28,34,38
Serrano,1,3,3,63,68,23,36,31,37,51,52,27,51,53,54,58,41,72,72,60,54,62,73,64,36,43,55,53,56,55,62,47
Julien Masson,0,2,2,52,49,54,53,59,61,50,28,56,41,47,42,61,50,58,63,58,64,53,44,61,58,44,31,29,40,35,46,34
Dalmau,1,4,3,62,63,19,12,13,30,53,70,14,53,48,30,57,26,70,64,53,51,67,64,62,66,58,68,56,33,31,70,55
Juan Mercier,0,3,2,71,69,74,71,75,79,77,65,74,74,61,66,73,75,67,54,34,77,64,64,81,60,70,54,66,70,66,63,65
Jason Pearce,0,3,2,47,40,69,72,71,76,63,37,68,34,58,42,49,54,43,54,75,81,59,57,71,69,27,13,36,31,27,32,23
Massadio Haïdara,0,3,2,68,72,70,72,71,74,66,53,68,49,64,67,68,60,78,74,75,75,71,59,67,59,79,41,45,52,70,55,37
Craig McCabe,0,2,2,48,46,58,55,56,47,45,39,52,32,43,38,46,44,63,60,58,46,71,65,63,46,23,22,25,25,30,31,21
Pierre Gibaud,0,2,2,66,50,70,73,69,66,65,46,70,46,65,41,60,57,70,67,68,80,67,57,70,67,59,36,54,53,31,43,44
Igor Julião,0,2,2,69,67,58,63,66,51,60,57,60,49,51,65,61,56,81,75,72,55,78,82,55,43,50,49,42,61,49,45,37
Luca Bittante,1,2,2,68,68,64,68,70,64,68,60,65,56,64,68,68,62,68,78,78,60,54,68,54,60,59,38,40,52,43,45,39
Mikkel Jespersen,0,3,2,55,60,51,55,50,41,67,40,40,66,62,55,65,64,67,66,52,48,71,64,50,50,46,41,51,63,37,41,38
Przemysław Pitry,1,3,3,63,63,53,48,52,52,56,58,32,59,60,54,60,51,46,54,61,72,59,58,63,56,62,63,58,53,45,56,63
Stephen O'Donnell,0,3,2,58,58,57,59,62,67,55,57,56,54,50,47,58,56,72,70,82,78,66,65,65,52,62,49,48,55,43,44,30
Martín Demichelis,0,3,2,53,33,77,71,81,87,72,29,75,40,85,53,66,63,33,34,54,85,55,32,72,84,48,39,35,27,31,46,36
Sibusiso Vilakazi,1,3,3,74,75,30,39,42,38,72,72,29,71,75,64,73,69,78,75,79,63,72,66,56,46,68,69,70,66,65,34,63
Alexo Baia,1,3,2,71,77,77,77,76,81,72,55,71,56,62,72,77,74,71,77,77,61,72,81,65,66,34,51,51,51,52,66,39
Mihai Răduţ,1,4,3,74,73,29,48,53,57,62,68,22,73,65,68,71,63,87,87,67,61,71,71,52,52,56,58,59,66,63,67,49
Ryota Isomura,0,3,2,54,48,52,46,53,73,50,44,43,47,31,44,52,47,64,63,76,74,62,50,77,33,33,39,33,27,32,31,35
Alex Sandro,0,3,3,81,82,76,82,82,70,80,72,82,70,80,86,79,69,83,89,93,79,79,79,79,72,78,57,72,78,59,59,68
Steffen Ernemann,0,4,3,66,59,59,61,60,66,62,63,69,67,64,68,67,66,69,60,80,71,58,58,59,37,80,59,70,70,69,65,64
Oscar Brennan,0,2,2,54,45,52,53,54,46,51,38,47,40,49,44,53,55,62,61,56,58,57,56,62,52,42,30,25,29,30,40,27
James Vincent,1,3,2,64,66,34,41,44,59,64,57,43,65,63,47,66,58,64,64,74,71,72,73,74,44,54,54,50,40,42,58,43
Naïm Sliti,1,3,4,74,75,42,27,34,59,63,67,32,67,53,60,70,68,75,77,81,69,79,80,64,49,67,66,62,64,66,70,70
Danny Philliskirk,1,2,3,62,61,36,18,48,40,54,63,43,55,60,50,58,46,79,75,81,61,74,72,71,57,63,63,60,47,51,58,56
Kevin Lankford,1,3,3,55,59,14,11,12,32,36,44,10,49,48,59,58,45,78,77,50,54,69,74,66,31,58,44,41,55,42,47,46
Claudio Terzi,0,3,2,58,44,73,75,75,75,69,26,74,39,71,43,50,52,52,66,70,73,73,47,79,70,59,29,48,40,28,61,42
Ricardo Alvarez,0,3,2,52,50,46,50,51,25,46,51,18,49,46,46,51,51,67,64,52,54,75,67,55,50,54,48,44,37,30,48,43
Gabriel Torje,1,4,3,77,78,29,35,38,66,78,68,35,60,67,73,67,63,83,82,71,45,91,84,71,62,75,65,76,78,79,73,66
Andy Butler,0,3,2,52,35,67,66,64,70,58,25,62,47,54,41,51,48,50,45,73,85,58,54,84,67,48,33,25,17,27,38,52
Riza Durmisi,0,3,4,71,73,67,69,65,89,65,60,64,72,53,75,70,63,86,85,90,61,91,80,81,66,85,53,67,72,71,40,54
Nile Ranger,1,3,3,66,66,16,18,19,42,64,59,24,37,53,31,54,42,68,73,63,85,48,70,75,65,70,65,62,51,54,71,64
Philipp Zulechner,1,3,2,61,63,26,21,23,51,65,67,29,59,61,42,60,49,66,65,70,65,71,65,68,68,68,67,57,63,37,63,65
Scott Burgess,1,3,2,61,62,36,21,31,51,41,61,33,43,57,58,62,53,76,75,65,40,71,66,58,46,53,60,62,31,30,51,31
Mauricio Lemos,0,3,2,75,68,78,80,77,77,74,43,80,44,68,50,68,61,69,72,71,75,61,70,79,72,69,24,52,32,65,41,30
Dimitri Foulquier,0,3,2,69,76,63,77,75,67,59,65,70,55,59,69,67,59,71,80,73,76,64,66,71,56,59,47,49,58,40,49,45
Lars Valderhaug,0,2,2,38,32,59,56,54,47,51,27,52,30,42,32,45,42,69,62,48,61,64,53,70,55,37,37,39,39,33,38,38
Ashley Young,1,3,4,79,79,51,61,57,47,77,70,62,77,63,84,74,66,83,78,69,56,77,84,57,51,75,69,73,84,72,65,75
Abdulrahman Al Khaibary,0,3,2,62,63,46,66,69,72,71,56,70,68,66,39,64,63,67,64,70,72,78,67,78,62,54,41,46,58,41,42,38
Adam Hloušek,0,2,3,67,66,67,69,70,78,68,65,66,64,65,68,69,66,69,75,92,72,63,65,66,66,68,54,57,65,60,61,58
Musab Al Otaibi,1,3,2,61,62,24,32,29,57,55,63,46,49,40,49,66,57,78,76,72,66,73,67,73,44,66,65,40,34,64,58,35
Lukas Mühl,0,3,2,59,49,58,63,66,66,56,27,53,59,65,49,63,67,62,66,65,79,48,52,65,58,51,24,35,38,22,26,39
Kwak Kwang Sun,0,3,2,57,54,65,66,67,65,62,57,64,61,28,54,58,57,49,64,81,83,59,65,72,65,49,50,51,41,43,62,40
Bernardo Cruz,0,3,2,59,31,69,61,67,74,59,33,66,42,51,26,64,57,34,56,61,86,44,59,73,76,56,36,37,41,37,32,18
Héctor Nespral,0,3,2,65,52,49,56,60,56,60,47,53,63,62,57,71,65,61,53,49,59,65,56,62,60,52,43,40,54,53,55,34
Escassi,0,4,2,71,54,61,62,65,70,69,50,71,53,53,55,75,61,59,54,75,70,63,68,69,65,46,36,43,47,60,49,36
Mateusz Piątkowski,1,3,2,61,64,15,16,12,30,57,45,16,50,46,37,53,40,73,72,65,78,65,62,60,67,60,69,59,44,33,66,55
Vladimir Dyadyun,1,2,2,64,65,26,23,16,62,65,64,39,68,57,58,63,62,74,65,70,72,70,72,77,73,62,65,64,52,60,66,60
Dom Dwyer,1,3,3,70,67,18,14,14,78,70,79,14,50,69,52,58,31,78,79,82,64,72,74,78,62,80,75,65,74,62,69,64
Charles Pickel,0,3,2,60,50,46,58,56,52,55,35,47,54,38,35,61,54,64,68,58,70,55,61,72,47,50,32,31,38,40,30,32
Elias Cobbaut,0,3,2,56,47,61,59,62,52,52,34,57,32,46,58,56,47,58,57,61,65,59,43,58,63,35,20,26,24,24,42,26
Daniel Johnson,1,3,3,72,73,40,46,50,45,63,73,59,70,78,64,71,63,84,84,80,65,83,84,72,40,67,66,73,73,66,66,57
Miguel Rosa,1,3,3,80,78,30,34,41,71,75,68,48,74,73,78,76,74,70,63,71,62,74,76,60,69,80,71,79,79,72,59,66
Marcundo Rochela,1,2,2,58,51,44,42,45,42,64,74,41,55,66,54,61,50,57,61,58,73,38,60,61,77,67,71,58,55,46,62,63
David Simón,0,3,2,72,70,72,73,71,80,66,67,69,43,49,73,79,63,77,82,85,60,74,65,70,60,57,42,45,64,40,38,36
Nicolas Giani,0,3,2,49,41,69,62,65,71,61,51,61,20,54,31,42,42,55,55,60,76,62,43,72,61,42,31,42,31,32,55,32
Callum Cooke,1,3,2,48,48,15,19,16,30,57,48,11,49,44,48,49,33,48,58,57,56,77,60,63,57,48,50,54,42,33,69,40
Keith Keane,0,3,2,56,49,62,59,63,85,65,43,64,47,56,54,60,58,43,52,63,74,61,51,74,56,51,44,32,47,33,44,41
Kévin Gameiro,1,3,3,80,76,23,39,33,66,85,86,38,76,85,70,79,72,88,86,75,64,77,82,84,67,84,86,76,76,70,85,78
Pombaxinho,0,3,2,55,45,74,76,77,45,64,31,67,62,61,45,62,61,41,61,50,90,41,38,55,77,51,35,56,37,38,71,46
Oscar Boniek García,1,3,3,71,72,52,50,58,71,70,73,54,72,76,68,68,62,79,78,74,68,75,77,60,58,67,61,56,64,55,71,61
Tsukasa Umesaki,1,4,3,69,68,38,39,41,39,58,65,37,69,57,57,68,66,73,62,65,56,82,75,55,44,71,59,72,68,64,70,66
Michael Parensen,0,3,2,67,63,66,65,63,59,65,48,69,57,71,61,66,65,65,70,80,72,70,64,74,57,55,49,46,61,54,58,47
Sean Franklin,0,2,2,59,65,67,64,65,72,65,61,66,55,63,68,66,55,79,79,80,73,71,71,76,66,71,50,55,61,62,53,38
Ailtio Coelho,0,2,2,51,44,71,75,74,66,67,21,67,41,55,34,62,61,51,55,59,87,42,37,61,72,41,31,37,39,55,61,37
Zé Luís,1,5,2,74,76,18,24,19,76,80,76,29,64,72,45,63,44,74,75,68,83,61,64,92,79,79,75,64,66,54,75,75
Néstor,1,3,2,68,75,30,38,58,52,61,70,46,73,71,64,70,65,50,59,69,65,55,44,60,48,64,64,56,60,48,73,52
Romain Bayard,1,5,3,64,68,20,18,15,64,65,59,48,55,48,58,66,61,77,78,70,71,68,75,63,65,56,61,58,45,71,62,57
Omar Colley,0,3,2,61,42,69,78,73,82,71,28,67,32,66,44,67,65,61,81,78,87,44,58,65,75,41,28,31,38,37,33,24
Bryan Carvallo,1,3,4,67,68,24,21,22,37,58,55,30,65,49,51,62,60,72,71,65,43,79,76,54,36,62,55,57,40,54,45,38
Jordan Botaka,1,3,5,68,79,16,22,23,56,52,61,27,54,52,65,59,44,86,83,64,65,70,75,79,58,63,50,67,68,45,56,59
Theo Walcott,1,3,3,79,81,33,36,39,65,79,81,35,73,78,77,75,65,92,93,75,62,79,83,66,58,76,82,69,76,74,74,72
Stevan Jovetić,1,4,4,88,85,26,30,32,50,76,80,30,78,80,72,78,64,78,81,69,75,69,80,70,68,82,80,82,85,72,80,79
Dorian Dervite,0,3,2,55,34,64,65,66,66,55,34,66,50,55,42,62,51,48,50,65,82,43,44,56,64,58,33,23,28,29,31,14
Ezequiel Ávila,1,4,3,66,65,22,21,25,43,61,62,33,60,53,56,64,58,77,79,57,70,60,70,57,44,61,57,58,46,44,51,36
Ashley Nadesan,1,3,2,43,40,12,11,18,28,48,49,13,42,43,31,41,25,53,55,58,49,64,52,68,59,46,59,50,32,29,57,42
Alliou Dembele,0,2,2,68,72,59,57,70,84,72,53,68,65,72,54,69,60,79,73,83,77,91,84,72,56,58,49,57,53,51,40,48
Greg Cunningham,0,3,2,70,68,69,68,74,70,67,60,66,55,67,73,67,65,78,78,75,72,70,73,73,71,60,50,54,47,52,44,25
Chris Whelpdale,1,4,3,57,64,48,52,53,47,65,66,59,64,62,64,59,48,65,59,82,73,65,69,70,55,66,59,65,49,58,58,54
Quincy Amarikwa,1,3,3,68,67,37,15,12,83,66,67,23,61,64,54,64,42,79,86,77,78,88,86,62,59,67,65,60,49,54,43,59
Tatsuya Tanaka,1,4,2,63,69,26,31,30,61,55,60,23,64,57,62,54,42,42,42,71,39,89,78,78,51,60,63,68,46,50,59,57
Mathias Serin,1,3,3,64,67,28,31,25,42,53,53,18,65,57,64,62,55,74,69,55,37,72,75,53,43,53,55,42,64,61,58,58
Dragoş Grigore,0,2,2,49,43,70,68,69,76,70,45,69,57,64,45,64,66,66,63,67,83,57,60,69,74,68,41,63,52,53,56,53
Nana Kyei,1,3,2,49,48,34,45,38,53,51,49,44,43,37,51,53,51,75,73,62,48,68,69,55,42,51,35,47,33,44,38,34
Sigurd Rosted,0,3,2,44,45,64,62,67,59,59,27,63,29,41,30,54,37,51,54,63,72,51,43,70,65,36,25,18,28,29,36,31
Hadi Sacko,1,3,3,67,75,25,19,25,67,67,64,26,54,39,59,59,47,90,91,69,76,54,82,63,49,71,67,54,55,45,61,62
Neil McLaughlin,1,2,2,45,43,22,31,33,52,40,44,45,47,47,34,51,48,70,69,63,56,72,52,53,34,48,47,30,34,30,39,41
Steve Rouiller,0,2,2,42,30,57,61,67,46,49,26,53,31,45,24,33,32,58,53,58,47,75,45,73,46,37,19,22,29,23,39,25
Kwadwo Asamoah,1,3,4,81,82,72,76,76,74,78,78,78,76,78,76,79,79,81,81,85,75,85,85,79,56,84,65,78,72,68,64,76
Leonardo Maloku,0,2,2,57,41,58,49,51,55,56,29,51,19,57,39,48,38,66,69,68,48,59,47,58,37,27,18,25,28,12,16,31
Carlton Morris,1,3,2,61,56,26,28,25,63,48,62,39,50,53,32,50,45,70,74,62,76,60,61,72,63,62,61,55,44,31,64,49
Maurice Brunner,0,3,2,57,54,29,36,39,54,53,54,51,55,47,48,50,43,63,62,53,59,59,57,66,47,51,43,46,44,47,45,47
Ignazio Abate,0,2,3,76,76,70,76,76,76,76,72,74,60,78,76,74,68,85,89,87,73,75,79,75,68,68,38,60,69,44,48,54
Jimmy Giraudon,0,3,2,56,48,65,63,66,64,62,39,64,43,49,49,67,60,68,62,62,69,45,55,65,68,49,29,34,46,33,40,34
Claudio Morra,1,2,2,64,64,20,20,16,38,57,66,19,46,52,28,48,29,66,67,55,71,57,57,63,54,64,66,56,42,28,55,64
Bartosz Kwiecień,0,3,2,58,53,40,52,50,59,52,54,47,57,52,38,59,57,68,69,70,75,52,58,57,50,55,52,46,40,37,37,31
Ibrahim Afellay,1,4,4,82,81,36,54,62,52,75,73,54,78,78,78,81,74,78,77,71,59,79,77,75,46,75,71,76,79,75,70,72
Diego Reyes,0,3,2,77,75,79,81,76,64,75,45,79,52,67,49,80,68,67,68,68,69,55,68,70,80,49,45,47,45,36,50,38
Demba Ba,1,3,3,75,72,29,45,48,63,77,79,46,68,82,77,73,65,72,75,69,84,57,46,75,78,81,80,71,76,73,89,79
Filip Starzyński,1,3,3,71,72,55,36,56,33,68,68,67,75,70,76,74,71,45,32,62,60,63,57,66,35,69,56,73,75,77,69,69
Lionel Ainsworth,1,3,3,63,67,19,15,23,36,62,60,25,61,51,64,63,58,90,90,73,33,91,82,58,30,69,57,60,63,45,59,61
Diego de la Torre,0,3,3,73,63,61,41,53,76,52,64,44,73,68,62,70,73,67,59,63,74,68,66,58,57,75,63,73,76,72,73,76
Jon Nolan,0,3,3,66,67,50,62,52,63,59,54,63,66,62,50,65,60,71,69,80,51,82,86,59,46,56,48,58,66,45,51,56
Puertas,1,3,3,66,72,20,24,35,39,65,63,32,62,41,66,64,60,71,75,77,61,73,69,72,55,71,67,61,40,33,66,52
Matúš Bero,1,3,3,71,71,58,50,59,55,67,60,60,68,64,63,65,62,77,77,73,75,68,68,63,59,74,65,68,66,65,55,70
Gutti,0,2,2,56,37,66,64,68,73,65,38,67,46,60,33,61,50,50,33,49,81,49,59,71,69,48,18,16,54,45,46,20
Wissam Ben Yedder,1,5,4,83,85,28,26,21,55,80,83,44,76,82,73,77,68,86,84,77,57,86,91,85,74,78,84,69,80,77,74,76
Thomas Monconduit,0,3,2,67,61,64,62,65,72,66,21,67,64,66,59,70,68,71,72,85,71,67,65,68,59,60,46,49,55,49,52,39
Florian Niederlechner,1,4,3,69,72,27,28,35,80,72,73,36,63,69,54,68,48,73,77,79,81,59,68,65,67,81,75,72,56,44,66,73
Diego De Girolamo,1,3,3,62,67,21,29,28,49,55,56,21,41,52,44,49,48,79,73,72,62,79,73,46,43,63,57,60,42,41,54,62
Corentin Jean,1,3,2,68,71,20,21,15,35,68,77,25,62,69,57,67,61,82,81,67,43,81,90,45,64,76,77,63,63,55,64,73
Jahmal Hector-Ingram,1,3,3,53,53,21,16,16,57,51,53,12,47,50,42,45,37,73,78,58,60,65,65,66,55,59,55,51,35,24,57,47
Sandro Lauper,0,3,3,54,59,31,35,64,43,41,49,31,48,45,48,55,49,65,67,63,59,61,63,60,39,55,47,43,45,38,54,47
Grégory Bourillon,0,4,2,64,46,66,65,70,58,52,27,69,70,73,48,69,65,43,45,65,67,52,45,63,70,66,32,49,53,52,64,44
Martin Samuelsen,1,3,4,73,76,23,29,26,27,57,54,22,69,54,52,61,51,76,69,60,54,76,85,41,33,49,49,47,38,60,50,40
Antony Robic,1,2,2,74,70,33,25,37,59,75,74,62,73,66,64,72,58,71,70,81,64,59,67,50,50,62,64,56,53,72,58,47
Andrey Malykh,0,4,2,70,73,58,68,66,68,59,61,74,54,60,67,64,58,82,79,75,63,72,67,64,55,63,60,61,53,38,44,52
Fábio China,0,3,2,64,62,65,73,72,59,70,55,64,41,57,70,63,48,68,73,71,60,71,67,58,58,56,32,30,58,34,48,33
Pascal Gregor,0,3,2,57,50,71,64,68,50,67,31,59,42,52,30,60,52,66,68,74,63,63,71,81,54,41,21,22,25,15,12,29
Ziyad Al Sahafi,0,2,2,53,42,59,54,64,77,58,28,59,40,47,29,57,44,46,52,69,88,51,43,68,57,67,23,65,22,23,40,42
Frédéric Guilbert,0,2,2,68,63,73,72,77,59,65,55,73,56,59,71,67,57,71,72,77,72,74,61,73,71,63,39,42,54,42,44,32
Jean Carlos Becerra,1,2,3,68,69,47,46,52,53,63,60,58,67,67,59,67,66,86,85,79,35,88,87,80,42,53,45,46,46,40,49,45
Britt Assombalonga,1,3,3,69,67,36,32,36,55,73,74,48,59,71,59,57,48,85,83,64,80,78,70,73,62,70,74,65,71,46,65,62
Saša Živec,1,4,3,71,72,29,31,33,43,50,69,32,74,70,66,65,63,77,79,65,52,84,86,73,59,63,60,63,53,32,59,50
Azamat Zaseev,0,3,2,62,63,67,68,70,68,67,60,73,58,62,45,70,65,64,58,75,73,67,69,63,55,47,44,53,47,53,55,34
Jordan Lotomba,1,3,3,56,58,23,23,31,32,51,52,26,49,42,57,51,45,74,77,38,47,68,72,64,39,57,44,40,44,34,50,46
Dennis Hediger,0,3,2,67,56,28,48,65,83,66,61,56,68,72,54,71,61,72,75,82,91,77,70,75,63,62,52,52,54,58,64,43
Juan Muñoz,1,3,3,72,68,12,18,17,58,68,72,20,42,44,52,62,41,68,67,61,65,65,71,64,73,77,70,73,52,35,67,75
Maarten Peijnenburg,0,2,2,52,39,51,63,68,66,52,35,53,31,40,28,60,65,59,58,58,55,55,41,72,67,41,21,24,31,31,42,33
Ben Purrington,0,3,2,56,58,58,59,62,54,53,47,58,49,53,62,63,57,71,68,73,67,73,75,74,55,36,45,33,48,39,40,53
Niklas Gunnarsson,0,2,2,61,44,62,63,66,72,54,62,54,51,45,57,63,54,68,68,68,80,66,41,69,64,66,46,42,37,35,40,47
Markus Neumayr,1,4,3,69,67,38,56,58,59,63,66,58,72,66,70,71,68,71,73,72,62,70,69,51,56,74,68,44,67,67,64,60
David Seijalbo,0,2,2,70,50,74,68,77,83,79,36,70,52,80,48,77,76,58,70,88,80,76,77,81,60,65,45,62,47,44,62,53
Dax McCarty,0,3,2,70,62,71,67,71,78,77,60,73,60,68,59,76,66,69,65,89,64,80,73,60,64,68,46,53,66,54,66,56
Kevin Akpoguma,0,4,2,62,59,68,70,72,69,68,45,65,38,59,59,59,58,67,78,67,78,47,54,55,68,70,45,38,31,27,48,35
Douglão,0,3,2,42,38,77,68,78,75,65,32,76,41,67,47,72,70,34,53,61,90,33,32,54,79,66,23,36,36,27,44,26
Shinnosuke Nakatani,0,3,2,43,29,65,69,72,52,64,21,71,33,47,22,42,21,73,75,65,80,55,70,77,72,35,18,19,22,23,37,47
Genta Miura,0,3,2,43,22,60,63,69,51,53,25,61,23,41,43,46,33,63,60,64,62,64,51,69,59,31,21,18,25,42,41,20
Guido Carrillo,1,3,2,74,70,32,26,29,72,70,77,34,59,53,34,62,57,65,65,72,82,63,67,69,76,74,76,71,46,36,77,75
Iván Alonso,1,3,2,74,62,12,14,11,76,77,78,23,60,64,57,67,63,53,53,48,65,62,66,81,77,74,72,64,63,58,72,68
Martyn Woolford,1,3,3,69,70,30,27,30,66,66,67,44,64,60,68,68,67,70,70,73,72,64,68,63,58,70,64,64,65,53,63,68
Angelo Fulgini,1,4,2,67,69,62,63,69,63,64,56,66,65,64,64,68,62,72,75,74,68,64,74,59,65,53,45,50,60,64,50,46
Patrick Kristensen,0,4,2,66,62,56,59,56,67,72,64,66,60,61,61,65,63,73,67,64,59,81,88,70,54,67,58,59,61,53,49,49
Curtis Thompson,1,3,2,60,59,34,30,42,71,61,47,43,60,54,54,61,52,86,84,83,77,77,80,75,22,44,35,45,43,46,53,38
Maciej Szmatiuk,0,3,2,41,39,62,59,62,57,57,47,58,43,52,40,52,44,28,46,32,82,45,32,47,59,41,15,17,30,33,35,43
Maan Al Khudari,0,3,2,60,56,51,52,55,64,53,51,56,59,41,55,65,63,54,63,57,55,63,63,66,45,56,46,53,46,36,43,47
Varela,0,3,2,55,50,74,72,76,77,66,44,73,52,66,59,56,51,69,66,75,78,62,58,67,71,45,43,42,51,47,54,38
Stefan Karlsson,0,3,2,62,63,58,56,58,56,62,42,63,58,59,69,61,60,67,71,83,61,72,65,74,53,44,34,48,62,48,41,42
Andriy Boryachuk,1,3,3,59,61,25,24,26,33,59,57,24,46,49,34,59,38,84,85,68,71,73,71,73,56,71,64,59,41,38,56,49
Ángel,1,3,3,75,74,14,20,23,62,73,71,26,60,57,56,64,49,79,79,66,61,76,83,76,65,69,76,63,49,50,69,65
Patrik Karlsson Lagemyr,1,3,3,66,68,10,16,15,22,52,44,14,67,48,52,63,44,82,73,34,21,92,84,77,33,37,51,55,62,52,36,57
Muhammed Bayır,0,4,2,67,65,62,61,65,63,67,52,59,42,54,61,65,48,76,75,68,34,72,77,69,54,58,24,42,51,29,32,32
Fábio Sturgeon,1,4,4,76,78,32,31,39,67,74,75,37,72,71,70,68,58,77,79,80,69,66,78,67,67,73,66,64,75,43,52,67
Joey Calistri,1,2,2,52,56,12,19,17,51,59,61,29,55,59,33,57,52,69,75,69,52,66,61,62,59,68,59,57,32,30,61,58
Mohammed Al Fatil,0,2,2,55,28,62,61,64,56,57,20,59,25,56,28,58,50,64,53,65,76,63,64,72,61,43,18,21,25,12,35,20
Brad McKay,0,3,2,35,52,60,61,65,66,58,43,57,39,41,37,35,38,68,70,61,75,57,44,73,61,29,24,28,30,29,39,23
Vladimir Parnyakov,1,3,3,65,68,29,33,27,31,62,62,23,63,65,67,65,54,77,74,68,47,77,75,50,52,63,54,56,58,48,59,61
Rens van Eijden,0,2,2,57,39,75,67,74,74,67,34,74,58,58,21,61,48,46,36,64,85,53,40,80,76,58,21,23,27,32,41,22
Craig Roddan,0,3,2,57,53,50,55,56,83,52,53,62,53,57,33,59,57,71,68,70,57,65,63,55,47,54,40,37,37,36,42,39
Sergey Petrov,0,3,2,72,69,78,77,77,73,73,66,75,47,55,46,75,70,80,77,74,60,75,70,64,63,69,47,71,59,51,50,62
John Stones,0,3,2,79,70,80,81,83,73,77,48,77,59,81,62,80,71,75,75,80,78,57,64,72,77,46,29,38,46,29,37,27
